name,state,latitude,longitude,population
McClure,OH,41.37144,-83.94189,709
McClure,PA,40.70702,-77.31443,942
McClusky,ND,47.48583,-100.44318,375
McColl,SC,34.66877,-79.54533,2068
McComb,MS,31.24379,-90.45315,12661
McComb,OH,41.10755,-83.79271,1644
McConnell,WV,37.82566,-81.96679,514
McConnell AFB,KS,37.63007,-97.25869,1777
McConnells,SC,34.86875,-81.22758,270
McConnellsburg,PA,39.93259,-77.99889,1048
McConnellstown,PA,40.45257,-78.08167,1194
McConnelsville,OH,39.64868,-81.85319,1789
McConnico,AZ,35.14389,-114.09356,70
McCook,IL,41.79781,-87.84478,230
McCook,NE,40.20195,-100.62571,7580
McCool,MS,33.20207,-89.34507,131
McCool Junction,NE,40.74418,-97.59755,409
McCoole,MD,39.44648,-78.97225,511
McCord,OK,36.67847,-97.04,1440
McCord Bend,MO,36.78589,-93.50408,275
McCordsville,IN,39.9081,-85.92276,5773
McCormick,SC,33.91346,-82.29346,2578
McCoy,CO,39.91499,-106.72559,24
McCracken,KS,38.58057,-99.57122,181
McCrory,AR,35.2562,-91.20012,1601
McCullom Lake,IL,42.36835,-88.29259,1021
McCune,KS,37.35478,-95.01663,404
McCurtain,OK,35.14982,-94.97079,516
McCutchenville,OH,40.99061,-83.25937,400
McDade,TX,30.28382,-97.23777,685
McDermitt,NV,41.99739,-117.7182,172
McDermott,OH,38.8348,-83.0649,434
McDonald,KS,39.78583,-101.37572,160
McDonald,NC,34.55405,-79.17559,114
McDonald,OH,41.16367,-80.72424,3152
McDonald,PA,40.3709,-80.23478,2095
McDonald Chapel,AL,33.52177,-86.9336,717
McDonough,GA,33.44734,-84.14686,23417
McDougal,AR,36.44006,-90.39149,175
McElhattan,PA,41.15979,-77.36137,598
McEwen,TN,36.10784,-87.63307,1703
McEwensville,PA,41.07286,-76.81774,278
McFall,MO,40.11083,-94.22329,93
McFarlan,NC,34.81238,-79.9759,111
McFarland,CA,35.67801,-119.22927,13985
McFarland,KS,39.05278,-96.23777,256
McFarland,WI,43.0125,-89.28984,8209
McGehee,AR,33.629,-91.39956,3919
McGill,NV,39.40494,-114.77863,1148
McGovern,PA,40.22896,-80.21645,2742
McGrath,AK,62.95639,-155.59583,344
McGrath,MN,46.23995,-93.27245,77
McGraw,NY,42.59618,-76.09326,1020
McGregor,FL,26.56091,-81.91453,7406
McGregor,IA,43.01832,-91.18263,839
McGregor,MN,46.60662,-93.31384,367
McGregor,TX,31.44406,-97.40918,5064
McGrew,NE,41.74664,-103.41827,103
McGuffey,OH,40.69283,-83.78549,488
McGuire AFB,NJ,40.03977,-74.58174,3710
McHenry,IL,42.33335,-88.26675,26657
McHenry,KY,37.38199,-86.92249,393
McHenry,ND,47.57611,-98.59149,56
McIntire,IA,43.4358,-92.59379,121
McIntosh,AL,31.26628,-88.03139,226
McIntosh,FL,29.44886,-82.22204,461
McIntosh,MN,47.63691,-95.88642,618
McIntosh,NM,34.86478,-106.05169,1484
McIntosh,SD,45.92139,-101.34958,175
McIntyre,GA,32.84626,-83.19071,620
McKeansburg,PA,40.67842,-76.02354,163
McKee,KY,37.43036,-83.99798,789
McKees Rocks,PA,40.46562,-80.06561,6010
McKeesport,PA,40.34785,-79.86422,19453
McKenna,WA,46.93482,-122.55651,716
McKenney,VA,36.98682,-77.72305,481
McKenzie,AL,31.54238,-86.71497,513
McKenzie,TN,36.13256,-88.51866,5296
McKey,OK,35.48259,-94.88495,135
McKinley,MN,47.5127,-92.41101,128
McKinley Heights,OH,41.18367,-80.7173,1060
McKinleyville,CA,40.94652,-124.10062,15177
McKinney,TX,33.19762,-96.61527,162898
McKinney Acres,TX,32.30188,-102.52903,815
McKinnon,WY,41.02773,-109.93599,60
McKittrick,CA,35.30552,-119.62262,115
McKittrick,MO,38.73504,-91.44377,58
McKnightstown,PA,39.87065,-77.32554,226
McKownville,NY,42.68397,-73.84762,2756
McLain,MS,31.1088,-88.82726,432
McLaughlin,SD,45.81444,-100.81041,679
McLean,IL,40.31448,-89.16981,815
McLean,NE,42.38556,-97.46867,36
McLean,TX,35.23255,-100.59986,797
McLean,VA,38.93428,-77.17748,48115
McLeansboro,IL,38.09338,-88.53561,2792
McLeansville,NC,36.10736,-79.65864,1021
McLemoresville,TN,35.98729,-88.5745,344
McLendon-Chisholm,TX,32.84235,-96.38054,2210
McLeod,ND,46.39358,-97.29954,27
McLoud,OK,35.4359,-97.09142,4615
McLouth,KS,39.19583,-95.2083,854
McMechen,WV,39.98813,-80.73147,1842
McMillin,WA,47.13982,-122.23651,1547
McMinnville,OR,45.21012,-123.19872,33892
McMinnville,TN,35.6834,-85.76998,13759
McMullen,AL,33.14873,-88.17642,10
McMullin,VA,36.81428,-81.57817,464
McMurray,PA,40.27785,-80.08394,4647
McNab,AR,33.66123,-93.83268,66
McNabb,IL,41.17698,-89.20925,264
McNary,AZ,34.07366,-109.85705,528
McNary,LA,30.98741,-92.57625,204
McNeal,AZ,31.60121,-109.67007,238
McNeil,AR,33.3479,-93.20989,497
McPherson,KS,38.37084,-97.66421,13144
McQueeney,TX,29.59217,-98.03334,2545
McRae,AR,35.11286,-91.82236,680
McRae,GA,32.06795,-82.9007,5740
McRoberts,KY,37.2076,-82.67182,784
McSherrystown,PA,39.80732,-77.01137,3067
McVeytown,PA,40.49924,-77.74138,333
McVille,ND,47.76388,-98.17732,336
Mead,CO,40.23332,-104.99859,4476
Mead,NE,41.22778,-96.4878,557
Mead,OK,33.99954,-96.50916,127
Mead,WA,47.76739,-117.35494,7275
Mead Valley,CA,33.83335,-117.29615,18510
Meade,KS,37.28558,-100.34015,1624
Meadow,TX,33.33704,-102.20657,593
Meadow,UT,38.8858,-112.41049,313
Meadow Acres,WY,42.85774,-106.09335,198
Meadow Bridge,WV,37.85901,-80.85426,362
Meadow Glade,WA,45.75845,-122.56038,2541
Meadow Grove,NE,42.02889,-97.73395,300
Meadow Lake,NM,34.80144,-106.54363,4708
Meadow Lakes,AK,61.62472,-149.60111,7570
Meadow Lands,PA,40.21924,-80.22061,822
Meadow Lark Lake,WY,44.17552,-107.2534,8
Meadow Oaks,FL,28.34619,-82.60284,2442
Meadow Vale,KY,38.28313,-85.57191,758
Meadow Valley,CA,39.92961,-121.06079,464
Meadow View Addition,SD,43.61997,-96.71116,538
Meadow Vista,CA,39.00101,-121.02189,3217
Meadow Woods,FL,28.38556,-81.36646,25558
Meadowbrook,AL,33.40205,-86.69665,8769
Meadowbrook,CA,33.72578,-117.28509,3185
Meadowbrook,VA,37.44882,-77.47353,18312
Meadowbrook Farm,KY,38.2784,-85.57524,138
Meadowdale,WA,47.858,-122.313,2826
Meadowlakes,TX,30.56245,-98.29867,1872
Meadowlands,MN,47.07188,-92.73242,134
Meadowood,PA,40.84201,-79.89394,2693
Meadows Place,TX,29.65134,-95.588,4759
Meadowview,VA,36.76039,-81.8629,967
Meadowview Estates,KY,38.22229,-85.63552,373
Meads,KY,38.41258,-82.70905,288649
Meadview,AZ,36.00221,-114.06829,1224
Meadville,MO,39.78419,-93.30215,449
Meadville,MS,31.47239,-90.89677,431
Meadville,PA,41.64144,-80.15145,13061
Meansville,GA,33.04929,-84.30686,183
Mebane,NC,36.09597,-79.26696,13698
Mecca,CA,33.57219,-116.0782,8577
Mecca,IN,39.72726,-87.33057,320
Mechanic Falls,ME,44.11174,-70.39172,2237
Mechanicsburg,IL,39.80949,-89.39731,629
Mechanicsburg,OH,40.072,-83.55631,1599
Mechanicsburg,PA,40.21426,-77.00859,8999
Mechanicstown,NY,41.44287,-74.38849,6858
Mechanicsville,IA,41.90446,-91.25461,1108
Mechanicsville,MD,38.4429,-76.74385,1508
Mechanicsville,PA,40.96648,-76.58662,3099
Mechanicsville,PA,40.68953,-76.18578,450
Mechanicsville,VA,37.60876,-77.37331,36348
Mechanicville,NY,42.90285,-73.68734,5169
Mecosta,MI,43.62031,-85.22642,453
Medaryville,IN,41.0806,-86.89196,592
Meddybemps,ME,45.03841,-67.35582,156
Medfield,MA,42.1876,-71.30645,6483
Medford,MA,42.41843,-71.10616,57403
Medford,ME,45.28533,-68.8517,240
Medford,MN,44.17413,-93.24632,1249
Medford,NY,40.8176,-73.00011,24142
Medford,OK,36.80697,-97.73366,987
Medford,OR,42.32652,-122.87559,79805
Medford,WI,45.13858,-90.34014,4338
Medford Lakes,NJ,39.85845,-74.80294,4146
Media,IL,40.77504,-90.83208,102
Media,PA,39.91678,-75.38769,5363
Mediapolis,IA,41.00809,-91.16404,1574
Medical Lake,WA,47.57294,-117.68216,4942
Medicine Bow,WY,41.89552,-106.20474,270
Medicine Lake,MN,44.99524,-93.41551,371
Medicine Lake,MT,48.50141,-104.50468,244
Medicine Lodge,KS,37.28113,-98.58036,1988
Medicine Park,OK,34.72924,-98.50256,444
Medina,MN,45.03524,-93.58246,5973
Medina,ND,46.89388,-99.29983,303
Medina,NY,43.22006,-78.38697,5827
Medina,OH,41.13839,-81.86375,26339
Medina,TN,35.80285,-88.77478,4124
Medina,TX,29.79661,-99.24643,3247
Medina,TX,26.92115,-99.25948,3935
Medina,WA,47.62093,-122.22762,3226
Medinah,IL,41.98142,-88.05118,2097
Medley,FL,25.84065,-80.32644,851
Medon,TN,35.4573,-88.86867,173
Medora,IL,39.17449,-90.14317,405
Medora,IN,38.82505,-86.16998,698
Medora,ND,46.9139,-103.52435,133
Medulla,FL,27.9678,-81.97342,8892
Medusa,NY,42.43675,-74.13014,382
Medway,MA,42.14176,-71.39673,13042
Medway,ME,45.60894,-68.53086,1548
Meeker,CO,40.03747,-107.91313,2362
Meeker,OK,35.5034,-96.9028,1172
Meeme,WI,43.92055,-87.83148,1538
Meeteetse,WY,44.15718,-108.87152,326
Megargel,AL,31.37989,-87.42832,62
Megargel,TX,33.45094,-98.92451,194
Meggett,SC,32.71796,-80.23899,1315
Mehama,OR,44.79012,-122.61925,292
Mehlville,MO,38.50839,-90.32289,28380
Meigs,GA,31.07241,-84.08907,1030
Meiners Oaks,CA,34.44694,-119.27928,3571
Meire Grove,MN,45.62969,-94.86918,181
Mekoryuk,AK,60.38726,-166.18895,202
Melba,ID,43.37544,-116.52901,531
Melbeta,NE,41.78164,-103.51772,110
Melbourne,AR,36.05951,-91.90848,1779
Melbourne,FL,28.08363,-80.60811,84678
Melbourne,IA,41.94138,-93.10326,827
Melbourne,KY,39.02978,-84.36633,467
Melbourne Beach,FL,28.06835,-80.56033,3219
Melbourne Village,FL,28.08529,-80.66644,691
Melcher-Dallas,IA,41.225,-93.24132,1259
Melfa,VA,37.6493,-75.74132,400
Melissa,TX,33.28595,-96.57277,7436
Mellen,WI,46.32551,-90.66102,700
Mellette,SD,45.15442,-98.49759,218
Mellott,IN,40.16532,-87.14779,189
Mellwood,MD,38.81039,-76.82414,3051
Melmore,OH,41.02394,-83.10936,153
Melody Hill,IN,38.02615,-87.51585,3628
Melrose,IA,40.97612,-93.05048,110
Melrose,MA,42.45843,-71.06616,27997
Melrose,MN,45.67469,-94.80752,3616
Melrose,NM,34.43035,-103.63246,644
Melrose,OH,41.09227,-84.41967,268
Melrose,OR,43.24762,-123.45897,735
Melrose,WI,44.13052,-90.9982,493
Melrose Park,FL,26.11342,-80.19338,7492
Melrose Park,IL,41.90059,-87.85673,25379
Melrose Park,NY,42.90868,-76.54022,2294
Melstone,MT,46.59859,-107.87205,106
Melvern,KS,38.50696,-95.63776,365
Melville,LA,30.69297,-91.744,1050
Melville,NY,40.79343,-73.41512,18985
Melville,RI,41.58705,-71.28338,1320
Melvin,IA,43.28747,-95.60918,206
Melvin,IL,40.56753,-88.24783,437
Melvin,MI,43.18641,-82.8616,174
Melvin,TX,31.19517,-99.57979,180
Melvin Village,NH,43.68897,-71.30424,241
Melvina,WI,43.80552,-90.77208,104
Melvindale,MI,42.28254,-83.1752,10404
Memphis,AL,31.13268,-85.37549,31
Memphis,AL,33.13651,-88.29753,28
Memphis,FL,27.53587,-82.56121,7848
Memphis,IN,38.4834,-85.76163,695
Memphis,MI,42.89642,-82.76881,1182
Memphis,MO,40.45781,-92.17129,1829
Memphis,NE,41.095,-96.4314,115
Memphis,TN,35.14953,-90.04898,633104
Memphis,TX,34.72478,-100.53401,2138
Mena,AR,34.58622,-94.23966,5653
Menahga,MN,46.75385,-95.09808,1339
Menan,ID,43.72074,-111.98997,754
Menands,NY,42.69202,-73.72456,3998
Menard,TX,30.91767,-99.78646,1420
Menasha,WI,44.20221,-88.4465,17572
Mendeltna,AK,62.06611,-146.45,39
Mendenhall,MS,31.96182,-89.87008,2488
Mendes,GA,31.99881,-81.97401,122
Mendham,NJ,40.77593,-74.60071,5001
Mendocino,CA,39.3075,-123.79889,894
Mendon,IL,40.08838,-91.28376,942
Mendon,MA,42.10565,-71.55229,5378
Mendon,MI,42.00644,-85.44999,861
Mendon,MO,39.58975,-93.13465,167
Mendon,OH,40.67338,-84.51884,650
Mendon,UT,41.70993,-111.97773,1348
Mendon,VT,43.65198,-72.9278,1033
Mendota,CA,36.75356,-120.38156,11430
Mendota,IL,41.54725,-89.11759,7204
Mendota,MN,44.88719,-93.16439,205
Mendota Heights,MN,44.88358,-93.13827,11223
Menifee,AR,35.14842,-92.55405,305
Menifee,CA,33.72835,-117.14642,87174
Menlo,GA,34.48481,-85.47635,468
Menlo,IA,41.51915,-94.40441,343
Menlo,KS,39.35695,-100.72265,60
Menlo Park,CA,37.45383,-122.18219,33449
Menno,SD,43.23971,-97.57784,595
Meno,OK,36.38614,-98.17785,243
Menoken,ND,46.82055,-100.53123,70
Menominee,IL,42.48778,-90.53318,249
Menominee,MI,45.10776,-87.61427,8382
Menomonee Falls,WI,43.1789,-88.11731,36119
Menomonie,WI,44.87552,-91.91934,16305
Mentasta Lake,AK,62.92111,-143.76917,112
Mentone,AL,34.57918,-85.59009,368
Mentone,CA,34.07001,-117.13448,8720
Mentone,IN,41.17338,-86.03472,982
Mentone,TX,31.70513,-103.59935,19
Mentor,KY,38.88729,-84.24632,211
Mentor,MN,47.6983,-96.14116,152
Mentor,OH,41.66616,-81.33955,46901
Mentor-on-the-Lake,OH,41.70504,-81.36039,7443
Mequon,WI,43.21555,-88.03001,23132
Mer Rouge,LA,32.77513,-91.79263,590
Meraux,LA,29.93017,-89.91623,5816
Merced,CA,37.30216,-120.48297,82436
Mercedes,TX,26.1498,-97.91361,16657
Mercer,ME,44.67812,-69.93645,673
Mercer,MO,40.5114,-93.53216,312
Mercer,ND,47.49055,-100.71097,97
Mercer,PA,41.227,-80.23979,1936
Mercer,WI,46.1655,-90.06266,516
Mercer Island,WA,47.57065,-122.22207,25042
Mercersburg,PA,39.82787,-77.90333,1558
Mercersville,MD,39.49927,-77.76638,130
Mercerville,NJ,40.23705,-74.68655,13230
Mercerville-Hamilton Square,NJ,40.23126,-74.67223,26419
Merchantville,NJ,39.94734,-75.06656,3821
Meredith,NH,43.65757,-71.50035,1718
Meredosia,IL,39.83116,-90.55957,1018
Meriden,CT,41.53815,-72.80704,59988
Meriden,IA,42.79471,-95.63445,150
Meriden,KS,39.18889,-95.5697,790
Meridian,CA,39.14364,-121.91614,358
Meridian,CO,39.53957,-104.84528,2970
Meridian,ID,43.61211,-116.39151,90739
Meridian,MS,32.36431,-88.70366,39661
Meridian,NY,43.16562,-76.53689,303
Meridian,OK,35.842,-97.24698,42
Meridian,OK,34.42731,-97.97809,1493
Meridian,PA,40.8484,-79.962,3881
Meridian,TX,31.92321,-97.65669,1427
Meridian Hills,IN,39.89004,-86.15721,1682
Meridian Station,MS,32.55049,-88.61849,1090
Meridianville,AL,34.85148,-86.57222,6021
Merigold,MS,33.839,-90.72621,418
Merino,CO,40.48248,-103.35133,283
Merkel,TX,32.47068,-100.01287,2615
Merlin,OR,42.51734,-123.41979,1615
Mermentau,LA,30.18993,-92.58264,654
Merna,NE,41.48389,-99.76012,362
Merom,IN,39.05643,-87.56752,225
Merriam,KS,39.02362,-94.69357,11288
Merriam Woods,MO,36.71395,-93.16185,1763
Merrick,NY,40.66288,-73.55152,22097
Merricourt,ND,46.20941,-98.7626,9
Merrifield,MN,46.46497,-94.17277,140
Merrifield,VA,38.87428,-77.22693,15212
Merrill,IA,42.71971,-96.24864,733
Merrill,MI,43.40975,-84.32888,746
Merrill,OR,42.02515,-121.60055,825
Merrill,WI,45.18052,-89.68346,9233
Merrillan,WI,44.45107,-90.84126,533
Merrillville,IN,41.48281,-87.33281,35224
Merrimac,MA,42.83065,-71.00228,6245
Merrimac,VA,38.45263,-78.07861,1785
Merrimac,VA,37.18957,-80.42561,2133
Merrimac,WI,43.37332,-89.62346,440
Merrimack,NH,42.86509,-71.4934,26726
Merriman,NE,42.91972,-101.7007,130
Merrionette Park,IL,41.6842,-87.70033,1886
Merritt Island,FL,28.359,-80.69,34743
Merritt Park,NY,41.53848,-73.87238,1256
Merrydale,LA,30.5013,-91.10844,9772
Merryville,LA,30.75437,-93.54045,1115
Mertens,TX,32.05849,-96.89666,124
Merton,WI,43.14667,-88.30676,3575
Mertzon,TX,31.26183,-100.81733,758
Mertztown,PA,40.50593,-75.66547,664
Merwin,MO,38.40474,-94.59107,56
Mesa,AZ,33.42227,-111.82264,471825
Mesa,CA,37.41895,-118.54239,251
Mesa,WA,46.57625,-119.00667,488
Mesa del Caballo,AZ,34.28559,-111.29514,765
Mesa Verde,CA,33.60586,-114.73107,1023
Mesa Vista,CA,38.80713,-119.79601,200
Mescal,AZ,31.99008,-110.43535,1812
Mescalero,NM,33.15759,-105.77415,1338
Meservey,IA,42.91274,-93.47826,248
Meshoppen,PA,41.61424,-76.04659,555
Mesic,NC,35.20045,-76.64382,213
Mesick,MI,44.40528,-85.7134,398
Mesilla,NM,32.27009,-106.80084,1874
Mesita,NM,35.01838,-107.31282,804
Mesquite,NM,32.16454,-106.69666,1112
Mesquite,NV,36.80553,-114.06719,17496
Mesquite,TX,32.7668,-96.59916,144788
Mesquite Creek,AZ,34.96667,-114.56857,416
Meta,MO,38.31254,-92.16601,227
Metairie,LA,29.98409,-90.15285,138481
Metaline,WA,48.85047,-117.3908,172
Metaline Falls,WA,48.86381,-117.37247,241
Metamora,IL,40.79059,-89.36064,3734
Metamora,IN,39.44977,-85.13941,188
Metamora,MI,42.94142,-83.28911,566
Metamora,OH,41.71172,-83.90966,613
Metcalf,IL,39.80115,-87.80725,181
Metcalfe,MS,33.454,-91.00733,1014
Methow,WA,48.13014,-120.00368,68
Methuen,MA,42.7262,-71.19089,52044
Metlakatla,AK,55.12905,-131.57698,1405
Metolius,OR,44.58651,-121.17838,743
Metompkin,VA,37.76929,-75.60271,551
Metropolis,IL,37.15117,-88.732,6334
Mettawa,IL,42.23336,-87.92591,578
Metter,GA,32.39712,-82.06012,4111
Mettler,CA,35.06386,-118.9701,136
Metuchen,NJ,40.54316,-74.3632,13886
Metz,MO,37.99753,-94.44329,49
Metzger,OR,45.44651,-122.75899,3765
Mexia,TX,31.67989,-96.4822,7406
Mexican Colony,CA,35.46885,-119.26872,281
Mexican Hat,UT,37.15195,-109.86707,31
Mexico,IN,40.82226,-86.11555,836
Mexico,ME,44.5609,-70.54534,1743
Mexico,MO,39.16976,-91.88295,11660
Mexico,NY,43.45951,-76.22882,1574
Mexico,PA,40.53758,-77.35332,472
Mexico Beach,FL,29.94809,-85.41995,1167
Meyer,IA,43.45775,-92.69268,31
Meyers Chuck,AK,55.74083,-132.25639,19
Meyers Lake,OH,40.81256,-81.4165,573
Meyersdale,PA,39.81369,-79.02475,2082
Mi Ranchito Estate,TX,26.38781,-98.87333,281
Mi-Wuk Village,CA,38.06576,-120.18491,941
Miami,AZ,33.39922,-110.86872,1783
Miami,FL,25.77427,-80.19366,487014
Miami,MO,39.32141,-93.22798,175
Miami,OK,36.87451,-94.87746,13611
Miami,TX,35.69143,-100.63819,589
Miami Beach,FL,25.79065,-80.13005,92312
Miami Gardens,FL,25.97981,-80.20255,2706
Miami Gardens,FL,25.94204,-80.2456,113187
Miami Heights,OH,39.16506,-84.7205,4731
Miami Lakes,FL,25.90871,-80.30866,30972
Miami Shores,FL,25.86315,-80.19283,10831
Miami Springs,FL,25.82232,-80.2895,14490
Miamisburg,OH,39.64284,-84.28661,20034
Miamitown,OH,39.21589,-84.70411,1259
Miamiville,OH,39.21256,-84.29938,242
Micanopy,FL,29.50469,-82.27982,630
Micco,FL,27.88058,-80.50033,9052
Michiana,MI,41.76421,-86.81336,183
Michiana Shores,IN,41.75587,-86.81669,304
Michie,TN,35.0562,-88.43532,589
Michigamme,MI,46.53466,-88.11013,271
Michigan,ND,48.025,-98.11705,348
Michigan Center,MI,42.23309,-84.32718,4672
Michigan City,IN,41.70754,-86.89503,31459
Michigantown,IN,40.32643,-86.39278,455
Micro,NC,35.56377,-78.20444,484
Middle Amana,IA,41.79556,-91.89962,581
Middle Frisco,NM,33.69824,-108.76248,77
Middle Inlet,WI,45.29164,-87.99233,827
Middle Island,NY,40.88427,-72.93733,10483
Middle Point,OH,40.8556,-84.44717,565
Middle River,MD,39.33427,-76.43941,25191
Middle River,MN,48.43414,-96.16419,296
Middle Valley,TN,35.1959,-85.18468,12684
Middle Village,WI,44.93387,-88.73955,281
Middleboro,PA,41.99694,-80.14306,388
Middleborough,MA,41.89316,-70.91115,23116
Middleborough Center,MA,41.8946,-70.92618,7319
Middlebourne,WV,39.4923,-80.90372,790
Middlebrook,VA,38.05124,-79.21392,213
Middleburg,FL,30.06885,-81.86038,13008
Middleburg,MD,39.59399,-77.21276,70
Middleburg,NC,36.39959,-78.3225,132
Middleburg,PA,40.78592,-77.0472,1314
Middleburg,VA,38.96872,-77.73555,807
Middleburg Heights,OH,41.36144,-81.81291,15696
Middleburgh,NY,42.59869,-74.33292,1437
Middlebury,CT,41.52787,-73.12761,6974
Middlebury,IN,39.26421,-87.1189,3103
Middlebury,IN,41.67533,-85.7061,3562
Middlebury (village),VT,44.01553,-73.16937,6588
Middlebush,NJ,40.4976,-74.52932,2326
Middlefield,MA,42.34842,-73.0151,551
Middlefield,OH,41.462,-81.07371,2693
Middleport,NY,42.79062,-75.5599,1822
Middleport,NY,43.21256,-78.47641,1788
Middleport,OH,39.00175,-82.04875,2474
Middleport,PA,40.72953,-76.08549,395
Middlesboro,KY,36.60842,-83.71658,10730
Middlesex,NC,35.79016,-78.20388,814
Middlesex,NJ,40.5726,-74.49265,13934
Middlesex,VT,44.29284,-72.67928,1779
Middleton,ID,43.70683,-116.62014,6828
Middleton,MA,42.59509,-71.01616,9859
Middleton,TN,35.06453,-88.89089,660
Middleton,WI,43.09722,-89.50429,18979
Middletown,CA,38.7524,-122.61499,1323
Middletown,CT,41.56232,-72.65065,46756
Middletown,DE,39.44956,-75.71632,20372
Middletown,IA,40.82837,-91.25904,338
Middletown,IL,40.10032,-89.59094,313
Middletown,IN,40.05727,-85.5372,2260
Middletown,KY,38.24535,-85.53885,7874
Middletown,MD,39.44371,-77.54471,4469
Middletown,MI,42.98586,-84.14497,897
Middletown,MO,39.12699,-91.41404,159
Middletown,NJ,40.39428,-74.11709,65490
Middletown,NY,41.44593,-74.42293,27812
Middletown,OH,39.51506,-84.39828,48760
Middletown,PA,40.19981,-76.73108,9117
Middletown,PA,40.64399,-75.3324,7441
Middletown,RI,41.54566,-71.29144,17303
Middletown,VA,39.02761,-78.28056,1315
Middleville,MI,42.71309,-85.46196,3301
Middleville,NY,43.13868,-74.96821,501
Middleway,WV,39.30343,-77.98278,441
Midfield,AL,33.4615,-86.90888,5222
Midland,AR,35.09315,-94.35327,321
Midland,CO,38.85832,-105.16165,156
Midland,MD,39.59009,-78.94975,429
Midland,MI,43.61558,-84.24721,42200
Midland,NC,35.22737,-80.50062,3379
Midland,OH,39.30617,-83.91104,316
Midland,PA,40.63257,-80.44645,2566
Midland,PA,40.25896,-80.21811,2944
Midland,SD,44.07165,-101.15542,124
Midland,TX,31.99735,-102.07791,132524
Midland,VA,38.59957,-77.72444,218
Midland,WA,47.16704,-122.40484,8962
Midland City,AL,31.31906,-85.49382,2386
Midland Park,NJ,40.98926,-74.1407,7329
Midlothian,IL,41.62531,-87.71755,14847
Midlothian,MD,39.63425,-78.95002,320
Midlothian,TX,32.48236,-96.99445,22318
Midlothian,VA,37.50598,-77.64916,18320
Midpines,CA,37.54438,-119.92045,1204
Midtown,TN,35.87952,-84.5641,1360
Midvale,ID,44.47127,-116.73461,165
Midvale,MT,48.89016,-115.05436,393
Midvale,OH,40.43784,-81.37317,749
Midvale,UT,40.61106,-111.89994,32613
Midville,GA,32.81905,-82.23485,263
Midway,AL,32.0771,-85.52217,488
Midway,AR,36.38534,-92.46183,1084
Midway,AR,34.25426,-92.96351,388
Midway,FL,30.49548,-84.45435,3276
Midway,FL,28.79027,-81.2309,1705
Midway,FL,30.40648,-87.00553,16115
Midway,GA,31.80577,-81.43066,2007
Midway,KY,38.15091,-84.68383,1701
Midway,LA,31.69212,-92.15236,1291
Midway,NC,35.95347,-80.2181,4742
Midway,NM,33.29482,-104.45052,971
Midway,OH,39.73339,-83.4777,327
Midway,PA,39.80843,-77.00276,2125
Midway,PA,40.36924,-80.29284,894
Midway,TN,36.30011,-82.42375,2491
Midway,TX,31.02602,-95.7505,230
Midway,UT,40.51218,-111.47435,4646
Midway North,TX,26.18776,-98.01708,4752
Midway South,TX,26.15694,-98.02011,2239
Midwest,WY,43.41136,-106.28002,410
Midwest City,OK,35.44951,-97.3967,57249
Mier,IN,40.57532,-85.82554,78
Miesville,MN,44.60052,-92.81298,131
Mifflin,OH,40.77395,-82.36433,137
Mifflin,PA,40.56952,-77.40277,628
Mifflinburg,PA,40.91758,-77.04775,3520
Mifflintown,PA,40.5698,-77.39693,926
Mifflinville,PA,41.03231,-76.30799,1253
Mikoma,MS,33.95039,-90.28398,1209
Mila Doce,TX,26.22618,-97.95889,6222
Milaca,MN,45.7558,-93.65441,2883
Milam,TX,31.4324,-93.84574,1480
Milan,GA,32.0174,-83.06265,766
Milan,IL,41.45309,-90.57208,5096
Milan,IN,39.12117,-85.13135,1886
Milan,KS,37.25974,-97.67394,80
Milan,MI,42.08532,-83.68244,5983
Milan,MN,45.10857,-95.91337,360
Milan,MO,40.20224,-93.12521,1852
Milan,NH,44.57339,-71.18508,1418
Milan,NM,35.16976,-107.89089,3250
Milan,OH,41.29755,-82.60545,1347
Milan,TN,35.91979,-88.75895,7813
Milano,TX,30.71047,-96.86331,421
Milbank,SD,45.21913,-96.63562,3192
Milbridge,ME,44.53536,-67.88083,1330
Milburn,OK,34.24093,-96.54917,317
Mildred,KS,38.02364,-95.17109,26
Mildred,TX,32.03516,-96.37692,371
Miles,IA,42.04836,-90.31569,439
Miles,TX,31.59738,-100.18231,864
Miles City,MT,46.40834,-105.84056,8796
Milesburg,PA,40.94173,-77.785,1100
Milford,CA,40.17129,-120.37244,167
Milford,CT,41.22232,-73.0565,52759
Milford,DE,38.91261,-75.42797,10252
Milford,IA,43.32469,-95.15,3018
Milford,IL,40.62837,-87.69614,1242
Milford,IN,39.35033,-85.61803,121
Milford,IN,41.40977,-85.84555,1562
Milford,KS,39.16833,-96.91251,592
Milford,MA,42.13982,-71.51617,25055
Milford,ME,44.94618,-68.64392,2233
Milford,MI,42.59364,-83.59939,6472
Milford,MO,37.58477,-94.15717,26
Milford,NE,40.77445,-97.05059,2107
Milford,NH,42.83536,-71.64896,8835
Milford,NJ,40.56871,-75.09462,1204
Milford,NY,42.59063,-74.94516,401
Milford,OH,39.17534,-84.29438,6876
Milford,PA,39.95313,-79.10419,1222
Milford,PA,41.32232,-74.80239,980
Milford,TX,32.1246,-96.94528,739
Milford,UT,38.39691,-113.01079,1331
Milford,WI,43.10083,-88.84677,1116
Milford Center,OH,40.17867,-83.43548,823
Milford Mill,MD,39.34788,-76.76997,29042
Milford Square,PA,40.43704,-75.39879,897
